REGISTRATION,TYPE,OPERATOR / AIRLINES,CATEGORY,PARKING STAND,IS_SYNTHETIC
SYNTH-24,CL850,PREMI,CHARTER,B3,True
SYNTH-25,G IV,PREMI,CHARTER,B3,True
SYNTH-26,CL850,PREMI,CHARTER,B3,True
SYNTH-27,B350,PREMI,CHARTER,B3,True
SYNTH-28,CL604,PREMI,CHARTER,B3,True
SYNTH-29,B350,PREMI,CHARTER,B3,True
SYNTH-30,G IV,PREMI,CHARTER,B3,True
SYNTH-31,B350,PREMI,CHARTER,B3,True
SYNTH-32,B733,PREMI,CHARTER,B3,True
SYNTH-33,C404,PREMI,CHARTER,B3,True
SYNTH-34,G IV,PREMI,CHARTER,B3,True
SYNTH-35,CL850,PREMI,CHARTER,B3,True
SYNTH-36,B350,PREMI,CHARTER,B3,True
SYNTH-37,B733,PREMI,CHARTER,B3,True
SYNTH-38,B733,PREMI,CHARTER,B3,True
SYNTH-39,B733,PREMI,CHARTER,B3,True
SYNTH-40,B350,PREMI,CHARTER,B3,True
SYNTH-41,CL850,PREMI,CHARTER,B3,True
SYNTH-42,B733,PREMI,CHARTER,B3,True
SYNTH-43,CL604,PREMI,CHARTER,B3,True
SYNTH-44,CL850,PREMI,CHARTER,B3,True
SYNTH-45,B733,PREMI,CHARTER,B3,True
SYNTH-46,B733,PREMI,CHARTER,B3,True
SYNTH-47,B350,PREMI,CHARTER,B3,True
SYNTH-48,G IV,PREMI,CHARTER,B3,True
SYNTH-49,G IV,PREMI,CHARTER,B3,True
SYNTH-50,G IV,PREMI,CHARTER,B3,True
SYNTH-51,C404,PREMI,CHARTER,B3,True
SYNTH-52,G IV,PREMI,CHARTER,B3,True
SYNTH-53,B350,PREMI,CHARTER,B3,True
SYNTH-54,G IV,PREMI,CHARTER,B3,True
SYNTH-55,CL604,PREMI,CHARTER,B3,True
SYNTH-56,G IV,PREMI,CHARTER,B3,True
SYNTH-57,G IV,PREMI,CHARTER,B3,True
SYNTH-58,C404,PREMI,CHARTER,B3,True
SYNTH-59,B350,PREMI,CHARTER,B3,True
SYNTH-60,B350,PREMI,CHARTER,B3,True
SYNTH-61,CL604,PREMI,CHARTER,B3,True
SYNTH-62,CL604,PREMI,CHARTER,B3,True
SYNTH-63,B350,PREMI,CHARTER,B3,True
SYNTH-64,B733,PREMI,CHARTER,B3,True
SYNTH-65,CL604,PREMI,CHARTER,B3,True
SYNTH-66,CL604,PREMI,CHARTER,B3,True
SYNTH-67,G IV,PREMI,CHARTER,B3,True
SYNTH-68,B733,PREMI,CHARTER,B3,True
SYNTH-69,CL604,PREMI,CHARTER,B3,True
SYNTH-70,B350,PREMI,CHARTER,B3,True
SYNTH-71,G IV,PREMI,CHARTER,B3,True
SYNTH-72,C404,PREMI,CHARTER,B3,True
SYNTH-73,B350,PREMI,CHARTER,B3,True
SYNTH-74,B350,PREMI,CHARTER,B3,True
SYNTH-75,B733,PREMI,CHARTER,B3,True
SYNTH-76,CL850,PREMI,CHARTER,B3,True
SYNTH-77,B733,PREMI,CHARTER,B3,True
SYNTH-78,G IV,PREMI,CHARTER,B3,True
SYNTH-79,CL604,PREMI,CHARTER,B3,True
SYNTH-80,G IV,PREMI,CHARTER,B3,True
SYNTH-81,CL850,PREMI,CHARTER,B3,True
SYNTH-82,C404,PREMI,CHARTER,B3,True
SYNTH-83,B733,PREMI,CHARTER,B3,True
SYNTH-84,B350,PREMI,CHARTER,B3,True
SYNTH-85,B733,PREMI,CHARTER,B3,True
SYNTH-86,CL850,PREMI,CHARTER,B3,True
SYNTH-87,CL850,PREMI,CHARTER,B3,True
SYNTH-88,C404,PREMI,CHARTER,B3,True
SYNTH-89,G IV,PREMI,CHARTER,B3,True
SYNTH-90,CL850,PREMI,CHARTER,B3,True
SYNTH-91,CL850,PREMI,CHARTER,B3,True
SYNTH-92,CL604,PREMI,CHARTER,B3,True
SYNTH-93,B733,PREMI,CHARTER,B3,True
SYNTH-94,G IV,PREMI,CHARTER,B3,True
SYNTH-95,B350,PREMI,CHARTER,B3,True
SYNTH-96,CL604,PREMI,CHARTER,B3,True
SYNTH-97,B733,PREMI,CHARTER,B3,True
SYNTH-98,B733,PREMI,CHARTER,B3,True
SYNTH-99,CL604,PREMI,CHARTER,B3,True
SYNTH-100,CL850,PREMI,CHARTER,B4,True
SYNTH-101,B733,PREMI,CHARTER,B4,True
SYNTH-102,CL604,PREMI,CHARTER,B4,True
SYNTH-103,C404,PREMI,CHARTER,B4,True
SYNTH-104,CL604,PREMI,CHARTER,B4,True
SYNTH-105,CL850,PREMI,CHARTER,B4,True
SYNTH-106,CL604,PREMI,CHARTER,B4,True
SYNTH-107,B350,PREMI,CHARTER,B4,True
SYNTH-108,CL850,PREMI,CHARTER,B4,True
SYNTH-109,B350,PREMI,CHARTER,B4,True
SYNTH-110,CL604,PREMI,CHARTER,B4,True
SYNTH-111,G IV,PREMI,CHARTER,B4,True
SYNTH-112,G IV,PREMI,CHARTER,B4,True
SYNTH-113,C404,PREMI,CHARTER,B4,True
SYNTH-114,B733,PREMI,CHARTER,B4,True
SYNTH-115,B733,PREMI,CHARTER,B4,True
SYNTH-116,G IV,PREMI,CHARTER,B4,True
SYNTH-117,C404,PREMI,CHARTER,B4,True
SYNTH-118,B350,PREMI,CHARTER,B4,True
SYNTH-119,B733,PREMI,CHARTER,B4,True
SYNTH-120,B733,PREMI,CHARTER,B4,True
SYNTH-121,B350,PREMI,CHARTER,B4,True
SYNTH-122,B350,PREMI,CHARTER,B4,True
SYNTH-123,C404,PREMI,CHARTER,B4,True
SYNTH-124,CL850,PREMI,CHARTER,B4,True
SYNTH-125,CL850,PREMI,CHARTER,B4,True
SYNTH-126,CL604,PREMI,CHARTER,B4,True
SYNTH-127,G IV,PREMI,CHARTER,B4,True
SYNTH-128,G IV,PREMI,CHARTER,B4,True
SYNTH-129,C404,PREMI,CHARTER,B4,True
SYNTH-130,CL850,PREMI,CHARTER,B4,True
SYNTH-131,B350,PREMI,CHARTER,B4,True
SYNTH-132,B350,PREMI,CHARTER,B4,True
SYNTH-133,B350,PREMI,CHARTER,B4,True
SYNTH-134,B350,PREMI,CHARTER,B4,True
SYNTH-135,CL850,PREMI,CHARTER,B4,True
SYNTH-136,CL850,PREMI,CHARTER,B4,True
SYNTH-137,B733,PREMI,CHARTER,B4,True
SYNTH-138,G IV,PREMI,CHARTER,B4,True
SYNTH-139,CL850,PREMI,CHARTER,B4,True
SYNTH-140,B733,PREMI,CHARTER,B4,True
SYNTH-141,C404,PREMI,CHARTER,B4,True
SYNTH-142,B733,PREMI,CHARTER,B4,True
SYNTH-143,B350,PREMI,CHARTER,B4,True
SYNTH-144,B350,PREMI,CHARTER,B4,True
SYNTH-145,CL850,PREMI,CHARTER,B4,True
SYNTH-146,G IV,PREMI,CHARTER,B4,True
SYNTH-147,C404,PREMI,CHARTER,B4,True
SYNTH-148,G IV,PREMI,CHARTER,B4,True
SYNTH-149,C404,PREMI,CHARTER,B4,True
SYNTH-150,B733,PREMI,CHARTER,B4,True
SYNTH-151,G IV,PREMI,CHARTER,B4,True
SYNTH-152,B350,PREMI,CHARTER,B4,True
SYNTH-153,CL604,PREMI,CHARTER,B4,True
SYNTH-154,B350,PREMI,CHARTER,B4,True
SYNTH-155,G IV,PREMI,CHARTER,B4,True
SYNTH-156,C404,PREMI,CHARTER,B4,True
SYNTH-157,B733,PREMI,CHARTER,B4,True
SYNTH-158,G IV,PREMI,CHARTER,B4,True
SYNTH-159,B733,PREMI,CHARTER,B4,True
SYNTH-160,G IV,PREMI,CHARTER,B4,True
SYNTH-161,B733,PREMI,CHARTER,B4,True
SYNTH-162,C404,PREMI,CHARTER,B4,True
SYNTH-163,C404,PREMI,CHARTER,B4,True
SYNTH-164,CL850,PREMI,CHARTER,B4,True
SYNTH-165,CL850,PREMI,CHARTER,B4,True
SYNTH-166,CL850,PREMI,CHARTER,B4,True
SYNTH-167,CL850,PREMI,CHARTER,B4,True
SYNTH-168,B733,PREMI,CHARTER,B4,True
SYNTH-169,G IV,PREMI,CHARTER,B4,True
SYNTH-170,CL850,PREMI,CHARTER,B4,True
SYNTH-171,B733,PREMI,CHARTER,B5,True
SYNTH-172,CL850,PREMI,CHARTER,B5,True
SYNTH-173,C404,PREMI,CHARTER,B5,True
SYNTH-174,B350,PREMI,CHARTER,B5,True
SYNTH-175,CL604,PREMI,CHARTER,B5,True
SYNTH-176,B733,PREMI,CHARTER,B5,True
SYNTH-177,C404,PREMI,CHARTER,B5,True
SYNTH-178,B350,PREMI,CHARTER,B5,True
SYNTH-179,CL604,PREMI,CHARTER,B5,True
SYNTH-180,B733,PREMI,CHARTER,B5,True
SYNTH-181,CL604,PREMI,CHARTER,B5,True
SYNTH-182,B350,PREMI,CHARTER,B5,True
SYNTH-183,G IV,PREMI,CHARTER,B5,True
SYNTH-184,CL604,PREMI,CHARTER,B5,True
SYNTH-185,G IV,PREMI,CHARTER,B5,True
SYNTH-186,CL604,PREMI,CHARTER,B5,True
SYNTH-187,B733,PREMI,CHARTER,B5,True
SYNTH-188,B350,PREMI,CHARTER,B5,True
SYNTH-189,C404,PREMI,CHARTER,B5,True
SYNTH-190,G IV,PREMI,CHARTER,B5,True
SYNTH-191,B350,PREMI,CHARTER,B5,True
SYNTH-192,CL604,PREMI,CHARTER,B5,True
SYNTH-193,G IV,PREMI,CHARTER,B5,True
SYNTH-194,G IV,PREMI,CHARTER,B5,True
SYNTH-195,G IV,PREMI,CHARTER,B5,True
SYNTH-196,G IV,PREMI,CHARTER,B5,True
SYNTH-197,CL850,PREMI,CHARTER,B5,True
SYNTH-198,CL850,PREMI,CHARTER,B5,True
SYNTH-199,G IV,PREMI,CHARTER,B5,True
SYNTH-200,C404,PREMI,CHARTER,B5,True
SYNTH-201,B350,PREMI,CHARTER,B5,True
SYNTH-202,B733,PREMI,CHARTER,B5,True
SYNTH-203,B350,PREMI,CHARTER,B5,True
SYNTH-204,G IV,PREMI,CHARTER,B5,True
SYNTH-205,B350,PREMI,CHARTER,B5,True
SYNTH-206,C404,PREMI,CHARTER,B5,True
SYNTH-207,CL604,PREMI,CHARTER,B5,True
SYNTH-208,B733,PREMI,CHARTER,B5,True
SYNTH-209,G IV,PREMI,CHARTER,B5,True
SYNTH-210,B350,PREMI,CHARTER,B5,True
SYNTH-211,G IV,PREMI,CHARTER,B5,True
SYNTH-212,B350,PREMI,CHARTER,B5,True
SYNTH-213,CL604,PREMI,CHARTER,B5,True
SYNTH-214,B350,PREMI,CHARTER,B5,True
SYNTH-215,CL604,PREMI,CHARTER,B5,True
SYNTH-216,C404,PREMI,CHARTER,B5,True
SYNTH-217,B733,PREMI,CHARTER,B5,True
SYNTH-218,CL604,PREMI,CHARTER,B5,True
SYNTH-219,G IV,PREMI,CHARTER,B5,True
SYNTH-220,CL604,PREMI,CHARTER,B5,True
SYNTH-221,B733,PREMI,CHARTER,B5,True
SYNTH-222,C404,PREMI,CHARTER,B6,True
SYNTH-223,C404,PREMI,CHARTER,B6,True
SYNTH-224,G IV,PREMI,CHARTER,B6,True
SYNTH-225,G IV,PREMI,CHARTER,B6,True
SYNTH-226,C404,PREMI,CHARTER,B6,True
SYNTH-227,CL850,PREMI,CHARTER,B6,True
SYNTH-228,B350,PREMI,CHARTER,B6,True
SYNTH-229,B733,PREMI,CHARTER,B6,True
SYNTH-230,C404,PREMI,CHARTER,B6,True
SYNTH-231,CL604,PREMI,CHARTER,B6,True
SYNTH-232,B350,PREMI,CHARTER,B6,True
SYNTH-233,CL604,PREMI,CHARTER,B6,True
SYNTH-234,CL604,PREMI,CHARTER,B6,True
SYNTH-235,CL850,PREMI,CHARTER,B6,True
SYNTH-236,B350,PREMI,CHARTER,B6,True
SYNTH-237,CL850,PREMI,CHARTER,B6,True
SYNTH-238,CL604,PREMI,CHARTER,B6,True
SYNTH-239,B733,PREMI,CHARTER,B6,True
SYNTH-240,B350,PREMI,CHARTER,B6,True
SYNTH-241,B350,PREMI,CHARTER,B6,True
SYNTH-242,G IV,PREMI,CHARTER,B6,True
SYNTH-243,CL850,PREMI,CHARTER,B6,True
SYNTH-244,CL604,PREMI,CHARTER,B6,True
SYNTH-245,B733,PREMI,CHARTER,B6,True
SYNTH-246,G IV,PREMI,CHARTER,B6,True
SYNTH-247,C404,PREMI,CHARTER,B6,True
SYNTH-248,CL850,PREMI,CHARTER,B6,True
SYNTH-249,CL850,PREMI,CHARTER,B6,True
SYNTH-250,CL604,PREMI,CHARTER,B6,True
SYNTH-251,B733,PREMI,CHARTER,B6,True
SYNTH-252,B350,PREMI,CHARTER,B6,True
SYNTH-253,CL604,PREMI,CHARTER,B6,True
SYNTH-254,CL850,PREMI,CHARTER,B6,True
SYNTH-255,C404,PREMI,CHARTER,B6,True
SYNTH-256,B733,PREMI,CHARTER,B6,True
SYNTH-257,B350,PREMI,CHARTER,B6,True
SYNTH-258,G IV,PREMI,CHARTER,B7,True
SYNTH-259,B733,PREMI,CHARTER,B7,True
SYNTH-260,G IV,PREMI,CHARTER,B7,True
SYNTH-261,B733,PREMI,CHARTER,B7,True
SYNTH-262,CL604,PREMI,CHARTER,B7,True
SYNTH-263,C404,PREMI,CHARTER,B7,True
SYNTH-264,B733,PREMI,CHARTER,B7,True
SYNTH-265,B350,PREMI,CHARTER,B7,True
SYNTH-266,B733,PREMI,CHARTER,B7,True
SYNTH-267,B350,PREMI,CHARTER,B7,True
SYNTH-268,CL604,PREMI,CHARTER,B7,True
SYNTH-269,G IV,PREMI,CHARTER,B7,True
SYNTH-270,C404,PREMI,CHARTER,B7,True
SYNTH-271,B733,PREMI,CHARTER,B7,True
SYNTH-272,CL604,PREMI,CHARTER,B7,True
SYNTH-273,CL850,PREMI,CHARTER,B7,True
SYNTH-274,B733,PREMI,CHARTER,B7,True
SYNTH-275,G IV,PREMI,CHARTER,B7,True
SYNTH-276,CL604,PREMI,CHARTER,B7,True
SYNTH-277,G IV,PREMI,CHARTER,B7,True
SYNTH-278,CL850,PREMI,CHARTER,B7,True
SYNTH-279,C404,PREMI,CHARTER,B7,True
SYNTH-280,B350,PREMI,CHARTER,B7,True
SYNTH-281,CL850,PREMI,CHARTER,B7,True
SYNTH-282,C404,PREMI,CHARTER,B7,True
SYNTH-283,B350,PREMI,CHARTER,B7,True
SYNTH-284,B733,PREMI,CHARTER,B2,True
SYNTH-285,C404,PREMI,CHARTER,B2,True
SYNTH-286,CL850,PREMI,CHARTER,B2,True
SYNTH-287,B350,PREMI,CHARTER,B2,True
SYNTH-288,C404,PREMI,CHARTER,B2,True
SYNTH-289,CL604,PREMI,CHARTER,B2,True
SYNTH-290,CL604,PREMI,CHARTER,B2,True
SYNTH-291,G IV,PREMI,CHARTER,B2,True
SYNTH-292,B733,PREMI,CHARTER,B2,True
SYNTH-293,CL850,PREMI,CHARTER,B2,True
SYNTH-294,G IV,PREMI,CHARTER,B2,True
SYNTH-295,C404,PREMI,CHARTER,B2,True
SYNTH-296,C404,PREMI,CHARTER,B2,True
SYNTH-297,CL850,PREMI,CHARTER,B2,True
SYNTH-298,C404,PREMI,CHARTER,B2,True
SYNTH-299,B733,PREMI,CHARTER,B2,True
SYNTH-300,G IV,PREMI,CHARTER,B2,True
SYNTH-301,G IV,PREMI,CHARTER,B2,True
SYNTH-302,CL604,PREMI,CHARTER,B1,True
SYNTH-303,B733,PREMI,CHARTER,B1,True
SYNTH-304,CL850,PREMI,CHARTER,B1,True
SYNTH-305,G IV,PREMI,CHARTER,B1,True
SYNTH-306,C404,PREMI,CHARTER,B1,True
SYNTH-307,B350,PREMI,CHARTER,B1,True
SYNTH-308,B733,PREMI,CHARTER,B1,True
SYNTH-309,B733,PREMI,CHARTER,B1,True
SYNTH-310,G IV,PREMI,CHARTER,B1,True
SYNTH-311,CL604,PREMI,CHARTER,B1,True
SYNTH-312,CL850,PREMI,CHARTER,B1,True
SYNTH-313,CL850,PREMI,CHARTER,B1,True
SYNTH-314,B733,PREMI,CHARTER,B1,True
SYNTH-315,C404,PREMI,CHARTER,B8,True
SYNTH-316,C404,PREMI,CHARTER,B8,True
SYNTH-317,B733,PREMI,CHARTER,B8,True
SYNTH-318,CL850,PREMI,CHARTER,B8,True
SYNTH-319,C404,PREMI,CHARTER,B8,True
SYNTH-320,CL850,PREMI,CHARTER,B8,True
SYNTH-321,G IV,PREMI,CHARTER,B8,True
SYNTH-322,CL604,PREMI,CHARTER,B8,True
SYNTH-323,CL850,PREMI,CHARTER,B8,True
SYNTH-324,CL604,PREMI,CHARTER,B9,True
SYNTH-325,G IV,PREMI,CHARTER,B9,True
SYNTH-326,B350,PREMI,CHARTER,B9,True
SYNTH-327,B350,PREMI,CHARTER,B9,True
SYNTH-328,CL604,PREMI,CHARTER,B9,True
SYNTH-329,B350,PREMI,CHARTER,B9,True
SYNTH-330,CL604,PREMI,CHARTER,A3,True
SYNTH-331,C404,PREMI,CHARTER,A3,True
SYNTH-332,C404,PREMI,CHARTER,A3,True
SYNTH-333,G IV,PREMI,CHARTER,A3,True
SYNTH-334,C404,PREMI,CHARTER,A3,True
SYNTH-335,G IV,PREMI,CHARTER,A1,True
SYNTH-336,CL850,PREMI,CHARTER,A1,True
SYNTH-337,C404,PREMI,CHARTER,A1,True
SYNTH-338,B350,PREMI,CHARTER,A1,True
SYNTH-339,B733,PREMI,CHARTER,A1,True
SYNTH-340,CL604,PREMI,CHARTER,A2,True
SYNTH-341,G IV,PREMI,CHARTER,A2,True
SYNTH-342,CL850,PREMI,CHARTER,A2,True
SYNTH-343,C404,PREMI,CHARTER,A2,True
SYNTH-344,CL604,PREMI,CHARTER,A2,True
SYNTH-345,G IV,PREMI,CHARTER,B10,True
SYNTH-346,B350,PREMI,CHARTER,B10,True
SYNTH-347,G IV,PREMI,CHARTER,B10,True
SYNTH-348,CL850,PREMI,CHARTER,B10,True
SYNTH-349,B733,PREMI,CHARTER,B10,True
SYNTH-350,G IV,PREMI,CHARTER,B11,True
SYNTH-351,C404,PREMI,CHARTER,B11,True
SYNTH-352,B350,PREMI,CHARTER,B11,True
SYNTH-353,CL850,PREMI,CHARTER,B11,True
SYNTH-354,G IV,PREMI,CHARTER,B11,True
SYNTH-355,CL850,PREMI,CHARTER,B12,True
SYNTH-356,G IV,PREMI,CHARTER,B12,True
SYNTH-357,B733,PREMI,CHARTER,B12,True
SYNTH-358,CL604,PREMI,CHARTER,B12,True
SYNTH-359,G IV,PREMI,CHARTER,B12,True
SYNTH-360,B733,PREMI,CHARTER,B13,True
SYNTH-361,CL604,PREMI,CHARTER,B13,True
SYNTH-362,CL604,PREMI,CHARTER,B13,True
SYNTH-363,CL604,PREMI,CHARTER,B13,True
SYNTH-364,B733,PREMI,CHARTER,B13,True
SYNTH-0,C404,AFM,CHARTER,B3,True
SYNTH-1,G IV,AFM,CHARTER,B3,True
SYNTH-2,B350,AFM,CHARTER,B3,True
SYNTH-3,B350,AFM,CHARTER,B3,True
SYNTH-4,CL850,AFM,CHARTER,B3,True
SYNTH-5,B350,AFM,CHARTER,B3,True
SYNTH-6,G IV,AFM,CHARTER,B3,True
SYNTH-7,CL604,AFM,CHARTER,B3,True
SYNTH-8,CL604,AFM,CHARTER,B3,True
SYNTH-9,CL604,AFM,CHARTER,B3,True
SYNTH-10,C404,AFM,CHARTER,B3,True
SYNTH-11,CL604,AFM,CHARTER,B3,True
SYNTH-12,CL850,AFM,CHARTER,B3,True
SYNTH-13,B733,AFM,CHARTER,B3,True
SYNTH-14,C404,AFM,CHARTER,B3,True
SYNTH-15,C404,AFM,CHARTER,B3,True
SYNTH-16,CL850,AFM,CHARTER,B3,True
SYNTH-17,CL850,AFM,CHARTER,B3,True
SYNTH-18,CL850,AFM,CHARTER,B3,True
SYNTH-19,CL850,AFM,CHARTER,B3,True
SYNTH-20,G IV,AFM,CHARTER,B3,True
SYNTH-21,G IV,AFM,CHARTER,B3,True
SYNTH-22,C404,AFM,CHARTER,B3,True
SYNTH-23,G IV,AFM,CHARTER,B3,True
SYNTH-24,B350,AFM,CHARTER,B3,True
SYNTH-25,B350,AFM,CHARTER,B3,True
SYNTH-26,CL604,AFM,CHARTER,B3,True
SYNTH-27,B350,AFM,CHARTER,B3,True
SYNTH-28,C404,AFM,CHARTER,B3,True
SYNTH-29,B733,AFM,CHARTER,B3,True
SYNTH-30,CL850,AFM,CHARTER,B3,True
SYNTH-31,G IV,AFM,CHARTER,B3,True
SYNTH-32,CL604,AFM,CHARTER,B3,True
SYNTH-33,B733,AFM,CHARTER,B3,True
SYNTH-34,CL850,AFM,CHARTER,B3,True
SYNTH-35,C404,AFM,CHARTER,B3,True
SYNTH-36,B733,AFM,CHARTER,B3,True
SYNTH-37,B733,AFM,CHARTER,B3,True
SYNTH-38,CL604,AFM,CHARTER,B3,True
SYNTH-39,CL850,AFM,CHARTER,B3,True
SYNTH-40,G IV,AFM,CHARTER,B3,True
SYNTH-41,CL850,AFM,CHARTER,B3,True
SYNTH-42,G IV,AFM,CHARTER,B3,True
SYNTH-43,B733,AFM,CHARTER,B3,True
SYNTH-44,C404,AFM,CHARTER,B3,True
SYNTH-45,B733,AFM,CHARTER,B3,True
SYNTH-46,C404,AFM,CHARTER,B3,True
SYNTH-47,G IV,AFM,CHARTER,B3,True
SYNTH-48,G IV,AFM,CHARTER,B3,True
SYNTH-49,C404,AFM,CHARTER,B3,True
SYNTH-50,G IV,AFM,CHARTER,B3,True
SYNTH-51,CL604,AFM,CHARTER,B3,True
SYNTH-52,C404,AFM,CHARTER,B3,True
SYNTH-53,C404,AFM,CHARTER,B3,True
SYNTH-54,C404,AFM,CHARTER,B3,True
SYNTH-55,CL604,AFM,CHARTER,B3,True
SYNTH-56,G IV,AFM,CHARTER,B3,True
SYNTH-57,B350,AFM,CHARTER,B3,True
SYNTH-58,CL604,AFM,CHARTER,B3,True
SYNTH-59,C404,AFM,CHARTER,B3,True
SYNTH-60,CL604,AFM,CHARTER,B3,True
SYNTH-61,G IV,AFM,CHARTER,B3,True
SYNTH-62,B350,AFM,CHARTER,B3,True
SYNTH-63,G IV,AFM,CHARTER,B3,True
SYNTH-64,B733,AFM,CHARTER,B3,True
SYNTH-65,CL850,AFM,CHARTER,B3,True
SYNTH-66,CL850,AFM,CHARTER,B3,True
SYNTH-67,CL604,AFM,CHARTER,B3,True
SYNTH-68,C404,AFM,CHARTER,B3,True
SYNTH-69,CL850,AFM,CHARTER,B3,True
SYNTH-70,G IV,AFM,CHARTER,B3,True
SYNTH-71,CL604,AFM,CHARTER,B3,True
SYNTH-72,B350,AFM,CHARTER,B3,True
SYNTH-73,C404,AFM,CHARTER,B3,True
SYNTH-74,B350,AFM,CHARTER,B3,True
SYNTH-75,C404,AFM,CHARTER,B3,True
SYNTH-76,G IV,AFM,CHARTER,B3,True
SYNTH-77,C404,AFM,CHARTER,B3,True
SYNTH-78,B733,AFM,CHARTER,B3,True
SYNTH-79,B350,AFM,CHARTER,B3,True
SYNTH-80,B350,AFM,CHARTER,B3,True
SYNTH-81,B350,AFM,CHARTER,B3,True
SYNTH-82,CL604,AFM,CHARTER,B3,True
SYNTH-83,CL604,AFM,CHARTER,B3,True
SYNTH-84,G IV,AFM,CHARTER,B3,True
SYNTH-85,G IV,AFM,CHARTER,B3,True
SYNTH-86,CL850,AFM,CHARTER,B3,True
SYNTH-87,CL604,AFM,CHARTER,B3,True
SYNTH-88,B350,AFM,CHARTER,B3,True
SYNTH-89,G IV,AFM,CHARTER,B3,True
SYNTH-90,B350,AFM,CHARTER,B3,True
SYNTH-91,CL604,AFM,CHARTER,B3,True
SYNTH-92,B350,AFM,CHARTER,B3,True
SYNTH-93,G IV,AFM,CHARTER,B3,True
SYNTH-94,CL604,AFM,CHARTER,B3,True
SYNTH-95,C404,AFM,CHARTER,B3,True
SYNTH-96,CL850,AFM,CHARTER,B3,True
SYNTH-97,CL850,AFM,CHARTER,B3,True
SYNTH-98,CL604,AFM,CHARTER,B3,True
SYNTH-99,CL604,AFM,CHARTER,B3,True
SYNTH-100,CL850,AFM,CHARTER,B4,True
SYNTH-101,CL604,AFM,CHARTER,B4,True
SYNTH-102,CL604,AFM,CHARTER,B4,True
SYNTH-103,C404,AFM,CHARTER,B4,True
SYNTH-104,B733,AFM,CHARTER,B4,True
SYNTH-105,B733,AFM,CHARTER,B4,True
SYNTH-106,B733,AFM,CHARTER,B4,True
SYNTH-107,B350,AFM,CHARTER,B4,True
SYNTH-108,B733,AFM,CHARTER,B4,True
SYNTH-109,C404,AFM,CHARTER,B4,True
SYNTH-110,C404,AFM,CHARTER,B4,True
SYNTH-111,G IV,AFM,CHARTER,B4,True
SYNTH-112,G IV,AFM,CHARTER,B4,True
SYNTH-113,B733,AFM,CHARTER,B4,True
SYNTH-114,G IV,AFM,CHARTER,B4,True
SYNTH-115,G IV,AFM,CHARTER,B4,True
SYNTH-116,B350,AFM,CHARTER,B4,True
SYNTH-117,G IV,AFM,CHARTER,B4,True
SYNTH-118,B733,AFM,CHARTER,B4,True
SYNTH-119,B733,AFM,CHARTER,B4,True
SYNTH-120,CL850,AFM,CHARTER,B4,True
SYNTH-121,C404,AFM,CHARTER,B4,True
SYNTH-122,B733,AFM,CHARTER,B4,True
SYNTH-123,G IV,AFM,CHARTER,B4,True
SYNTH-124,CL604,AFM,CHARTER,B4,True
SYNTH-125,B350,AFM,CHARTER,B4,True
SYNTH-126,G IV,AFM,CHARTER,B4,True
SYNTH-127,CL850,AFM,CHARTER,B4,True
SYNTH-128,CL604,AFM,CHARTER,B4,True
SYNTH-129,CL850,AFM,CHARTER,B4,True
SYNTH-130,CL604,AFM,CHARTER,B4,True
SYNTH-131,CL604,AFM,CHARTER,B4,True
SYNTH-132,B350,AFM,CHARTER,B4,True
SYNTH-133,C404,AFM,CHARTER,B4,True
SYNTH-134,C404,AFM,CHARTER,B4,True
SYNTH-135,B733,AFM,CHARTER,B4,True
SYNTH-136,B350,AFM,CHARTER,B4,True
SYNTH-137,CL850,AFM,CHARTER,B4,True
SYNTH-138,B350,AFM,CHARTER,B4,True
SYNTH-139,CL850,AFM,CHARTER,B4,True
SYNTH-140,CL850,AFM,CHARTER,B4,True
SYNTH-141,G IV,AFM,CHARTER,B4,True
SYNTH-142,CL604,AFM,CHARTER,B4,True
SYNTH-143,B733,AFM,CHARTER,B4,True
SYNTH-144,B733,AFM,CHARTER,B4,True
SYNTH-145,G IV,AFM,CHARTER,B4,True
SYNTH-146,CL850,AFM,CHARTER,B4,True
SYNTH-147,CL604,AFM,CHARTER,B4,True
SYNTH-148,B733,AFM,CHARTER,B4,True
SYNTH-149,B733,AFM,CHARTER,B4,True
SYNTH-150,B733,AFM,CHARTER,B4,True
SYNTH-151,C404,AFM,CHARTER,B4,True
SYNTH-152,B733,AFM,CHARTER,B4,True
SYNTH-153,G IV,AFM,CHARTER,B4,True
SYNTH-154,CL604,AFM,CHARTER,B4,True
SYNTH-155,CL850,AFM,CHARTER,B4,True
SYNTH-156,B350,AFM,CHARTER,B4,True
SYNTH-157,B733,AFM,CHARTER,B4,True
SYNTH-158,C404,AFM,CHARTER,B4,True
SYNTH-159,B733,AFM,CHARTER,B4,True
SYNTH-160,B733,AFM,CHARTER,B4,True
SYNTH-161,CL850,AFM,CHARTER,B4,True
SYNTH-162,B733,AFM,CHARTER,B4,True
SYNTH-163,C404,AFM,CHARTER,B4,True
SYNTH-164,C404,AFM,CHARTER,B4,True
SYNTH-165,CL604,AFM,CHARTER,B4,True
SYNTH-166,CL604,AFM,CHARTER,B4,True
SYNTH-167,G IV,AFM,CHARTER,B4,True
SYNTH-168,B350,AFM,CHARTER,B4,True
SYNTH-169,G IV,AFM,CHARTER,B4,True
SYNTH-170,CL850,AFM,CHARTER,B4,True
SYNTH-171,B350,AFM,CHARTER,B5,True
